iterations,theta_1,theta_2,theta_3,phi_1,phi_2,phi_3,p_x,p_y,p_z
487,-0.699175,-0.854164,-0.468924,0.994290,1.041218,-0.603239,-13.300510,-17.195346,215.908637
488,-0.703415,-0.854062,-0.469700,1.000526,1.047749,-0.611788,-13.554929,-17.213510,216.008419
489,-0.707082,-0.853924,-0.470396,1.005894,1.053369,-0.619203,-13.775396,-17.225131,216.094299
490,-0.710087,-0.853777,-0.470983,1.010273,1.057955,-0.625293,-13.956267,-17.231825,216.164369
491,-0.712362,-0.853645,-0.471438,1.013580,1.061418,-0.629914,-14.093418,-17.235202,216.217280
492,-0.713870,-0.853549,-0.471744,1.015768,1.063710,-0.632984,-14.184436,-17.236636,216.252291
493,-0.714604,-0.853499,-0.471895,1.016831,1.064823,-0.634478,-14.228717,-17.237101,216.269295
494,-0.714584,-0.853500,-0.471890,1.016802,1.064792,-0.634436,-14.227491,-17.237090,216.268825
495,-0.713859,-0.853549,-0.471742,1.015752,1.063693,-0.632961,-14.183754,-17.236627,216.252029
496,-0.712506,-0.853636,-0.471467,1.013790,1.061638,-0.630208,-14.102137,-17.235367,216.220637
497,-0.710625,-0.853747,-0.471089,1.011056,1.058775,-0.626385,-13.988690,-17.232755,216.176894
498,-0.708332,-0.853866,-0.470638,1.007718,1.055280,-0.621735,-13.850625,-17.228225,216.123484
499,-0.705762,-0.853978,-0.470143,1.003965,1.051349,-0.616532,-13.696000,-17.221385,216.063433
500,-0.703056,-0.854073,-0.469633,1.000000,1.047198,-0.611064,-13.533389,-17.212170,216.000000
501,-0.700359,-0.854142,-0.469138,0.996035,1.043046,-0.605625,-13.371533,-17.200931,215.936567
502,-0.697815,-0.854184,-0.468681,0.992282,1.039116,-0.600502,-13.219016,-17.188446,215.876516
503,-0.695559,-0.854203,-0.468286,0.988944,1.035620,-0.595968,-13.083963,-17.175848,215.823106
504,-0.693718,-0.854205,-0.467969,0.986210,1.032757,-0.592270,-12.973779,-17.164493,215.779363
505,-0.692399,-0.854199,-0.467746,0.984248,1.030702,-0.589624,-12.894945,-17.155772,215.747971
506,-0.691694,-0.854194,-0.467628,0.983198,1.029603,-0.588212,-12.852849,-17.150910,215.731175
507,-0.691675,-0.854194,-0.467625,0.983169,1.029572,-0.588172,-12.851670,-17.150772,215.730705
508,-0.692388,-0.854199,-0.467744,0.984232,1.030685,-0.589602,-12.894288,-17.155697,215.747709
509,-0.693859,-0.854205,-0.467993,0.986420,1.032977,-0.592553,-12.982222,-17.165397,215.782720
510,-0.696088,-0.854200,-0.468378,0.989727,1.036440,-0.597029,-13.115584,-17.178928,215.835631
511,-0.699050,-0.854166,-0.468902,0.994106,1.041026,-0.602988,-13.293051,-17.194737,215.905701
512,-0.702698,-0.854083,-0.469567,0.999474,1.046647,-0.610340,-13.511862,-17.210794,215.991581
513,-0.706957,-0.853929,-0.470372,1.005710,1.053177,-0.618949,-13.767835,-17.224796,216.091363
514,-0.711732,-0.853683,-0.471311,1.012665,1.060461,-0.628634,-14.055434,-17.234413,216.202645
515,-0.716908,-0.853331,-0.472373,1.020164,1.068313,-0.639176,-14.367889,-17.237574,216.322619
516,-0.722353,-0.852864,-0.473541,1.028011,1.076530,-0.650319,-14.697378,-17.232729,216.448168
517,-0.727922,-0.852286,-0.474791,1.035999,1.084895,-0.661779,-15.035275,-17.219076,216.575979
518,-0.733465,-0.851610,-0.476090,1.043916,1.093186,-0.673253,-15.372463,-17.196708,216.702657
519,-0.738831,-0.850860,-0.477402,1.051553,1.101184,-0.684431,-15.699694,-17.166659,216.824848
520,-0.743874,-0.850071,-0.478685,1.058710,1.108678,-0.695003,-16.007969,-17.130828,216.939357
521,-0.748459,-0.849281,-0.479894,1.065204,1.115479,-0.704678,-16.288923,-17.091806,217.043261
522,-0.752469,-0.848534,-0.480985,1.070876,1.121419,-0.713191,-16.535180,-17.052594,217.134013
523,-0.755810,-0.847872,-0.481918,1.075596,1.126361,-0.720321,-16.740657,-17.016282,217.209531
524,-0.758410,-0.847332,-0.482661,1.079267,1.130206,-0.725894,-16.900811,-16.985705,217.268275
525,-0.760226,-0.846941,-0.483187,1.081831,1.132891,-0.729801,-17.012800,-16.963136,217.309296
526,-0.761244,-0.846717,-0.483486,1.083267,1.134395,-0.731995,-17.075585,-16.950054,217.332275
527,-0.761476,-0.846666,-0.483554,1.083596,1.134739,-0.732497,-17.089952,-16.947017,217.337531
528,-0.760966,-0.846779,-0.483404,1.082876,1.133985,-0.731397,-17.058471,-16.953650,217.326013
529,-0.759782,-0.847037,-0.483058,1.081204,1.132234,-0.728844,-16.985392,-16.968750,217.299261
530,-0.758015,-0.847415,-0.482547,1.078710,1.129622,-0.725047,-16.876480,-16.990479,217.259357
531,-0.755780,-0.847878,-0.481910,1.075553,1.126316,-0.720256,-16.738795,-17.016626,217.208848
532,-0.753205,-0.848391,-0.481189,1.071916,1.122508,-0.714759,-16.580424,-17.044879,217.150657
533,-0.750434,-0.848920,-0.480427,1.067999,1.118406,-0.708866,-16.410171,-17.073085,217.087979
534,-0.747616,-0.849431,-0.479668,1.064011,1.114229,-0.702895,-16.237216,-17.099444,217.024168
535,-0.744899,-0.849900,-0.478952,1.060164,1.110201,-0.697163,-16.070773,-17.122633,216.962619
536,-0.742432,-0.850305,-0.478313,1.056665,1.106537,-0.691974,-15.919754,-17.141828,216.906645
537,-0.740350,-0.850631,-0.477784,1.053710,1.103443,-0.687608,-15.792456,-17.156645,216.859363
538,-0.738775,-0.850869,-0.477389,1.051474,1.101101,-0.684315,-15.696293,-17.167013,216.823581
539,-0.737813,-0.851010,-0.477149,1.050106,1.099669,-0.682305,-15.637565,-17.172996,216.801701
540,-0.737547,-0.851048,-0.477083,1.049727,1.099271,-0.681749,-15.621283,-17.174608,216.795631
541,-0.738034,-0.850978,-0.477204,1.050420,1.099997,-0.682766,-15.651032,-17.171648,216.806720
542,-0.739309,-0.850789,-0.477522,1.052232,1.101895,-0.685430,-15.728871,-17.163580,216.835709
543,-0.741377,-0.850472,-0.478044,1.055169,1.104970,-0.689761,-15.855268,-17.149489,216.882705
544,-0.744218,-0.850014,-0.478774,1.059198,1.109190,-0.695729,-16.029072,-17.128109,216.947175
545,-0.747783,-0.849401,-0.479713,1.064248,1.114478,-0.703250,-16.247512,-17.097940,217.027971
546,-0.751998,-0.848624,-0.480855,1.070210,1.120721,-0.712189,-16.506243,-17.057445,217.123363
547,-0.756765,-0.847676,-0.482189,1.076944,1.127773,-0.722365,-16.799445,-17.005290,217.231106
548,-0.761963,-0.846557,-0.483698,1.084282,1.135458,-0.733548,-17.119981,-16.940617,217.348516
549,-0.767456,-0.845279,-0.485353,1.092035,1.143577,-0.745469,-17.459623,-16.863300,217.472567
550,-0.773098,-0.843862,-0.487122,1.100000,1.151917,-0.757830,-17.809342,-16.774151,217.600000
551,-0.778733,-0.842340,-0.488960,1.107965,1.160258,-0.770305,-18.159656,-16.675036,217.727433
552,-0.784210,-0.840759,-0.490816,1.115718,1.168377,-0.782559,-18.501014,-16.568879,217.851484
553,-0.789381,-0.839172,-0.492635,1.123056,1.176061,-0.794257,-18.824190,-16.459537,217.968894
554,-0.794113,-0.837638,-0.494358,1.129790,1.183113,-0.805075,-19.120662,-16.351549,218.076637
555,-0.798290,-0.836219,-0.495926,1.135752,1.189357,-0.814721,-19.382939,-16.249788,218.172029
556,-0.801818,-0.834972,-0.497287,1.140802,1.194645,-0.822940,-19.604844,-16.159055,218.252825
557,-0.804624,-0.833948,-0.498393,1.144831,1.198864,-0.829530,-19.781704,-16.083655,218.317295
558,-0.806666,-0.833185,-0.499212,1.147768,1.201940,-0.834352,-19.910485,-16.027008,218.364291
559,-0.807923,-0.832707,-0.499722,1.149580,1.203837,-0.837334,-19.989859,-15.991356,218.393280
560,-0.808403,-0.832523,-0.499918,1.150273,1.204563,-0.838476,-20.020208,-15.977575,218.404369
561,-0.808140,-0.832624,-0.499811,1.149894,1.204166,-0.837851,-20.003597,-15.985128,218.398299
562,-0.807192,-0.832986,-0.499425,1.148526,1.202734,-0.835599,-19.943700,-16.012158,218.376419
563,-0.805639,-0.833571,-0.498799,1.146290,1.200392,-0.831923,-19.845684,-16.055697,218.340637
564,-0.803583,-0.834331,-0.497980,1.143335,1.197297,-0.827080,-19.716054,-16.111965,218.293355
565,-0.801144,-0.835214,-0.497024,1.139836,1.193634,-0.821365,-19.562449,-16.176721,218.237381
566,-0.798457,-0.836161,-0.495990,1.135989,1.189605,-0.815107,-19.393389,-16.245611,218.175832
567,-0.795664,-0.837119,-0.494935,1.132001,1.185429,-0.808646,-19.217978,-16.314478,218.112021
568,-0.792916,-0.838034,-0.493917,1.128084,1.181327,-0.802327,-19.045576,-16.379600,218.049343
569,-0.790360,-0.838861,-0.492987,1.124447,1.177518,-0.796485,-18.885450,-16.437830,217.991152
570,-0.788138,-0.839562,-0.492192,1.121290,1.174212,-0.791433,-18.746431,-16.486639,217.940643
571,-0.786381,-0.840104,-0.491572,1.118796,1.171601,-0.787455,-18.636591,-16.524063,217.900739
572,-0.785202,-0.840462,-0.491160,1.117124,1.169850,-0.784794,-18.562954,-16.548593,217.873987
573,-0.784694,-0.840614,-0.490984,1.116404,1.169096,-0.783650,-18.531248,-16.559017,217.862469
574,-0.784926,-0.840545,-0.491064,1.116733,1.169440,-0.784172,-18.545717,-16.554270,217.867725
575,-0.785939,-0.840239,-0.491417,1.118169,1.170944,-0.786456,-18.608968,-16.533318,217.890704
576,-0.787745,-0.839684,-0.492053,1.120733,1.173629,-0.790543,-18.721883,-16.495090,217.931725
577,-0.790330,-0.838871,-0.492976,1.124404,1.177473,-0.796416,-18.883569,-16.438502,217.990469
578,-0.793646,-0.837793,-0.494185,1.129124,1.182416,-0.804002,-19.091366,-16.362550,218.065987
579,-0.797622,-0.836451,-0.495672,1.134796,1.188356,-0.813171,-19.340919,-16.266489,218.156739
580,-0.802158,-0.834849,-0.497420,1.141290,1.195156,-0.823737,-19.626303,-16.150053,218.260643
581,-0.807137,-0.833007,-0.499403,1.148447,1.202651,-0.835469,-19.940231,-16.013714,218.375152
582,-0.812422,-0.830950,-0.501584,1.156084,1.210648,-0.848086,-20.274321,-15.858905,218.497343
583,-0.817866,-0.828721,-0.503918,1.164001,1.218939,-0.861273,-20.619438,-15.688204,218.624021
584,-0.823319,-0.826372,-0.506349,1.171989,1.227305,-0.874687,-20.966075,-15.505404,218.751832
585,-0.828633,-0.823969,-0.508810,1.179836,1.235522,-0.887970,-21.304760,-15.315469,218.877381
586,-0.833666,-0.821585,-0.511232,1.187335,1.243374,-0.900760,-21.626453,-15.124348,218.997355
587,-0.838293,-0.819298,-0.513539,1.194290,1.250657,-0.912708,-21.922911,-14.938661,219.108637
588,-0.842406,-0.817186,-0.515657,1.200526,1.257188,-0.923489,-22.186980,-14.765280,219.208419
589,-0.845916,-0.815322,-0.517519,1.205894,1.262809,-0.932819,-22.412813,-14.610847,219.294299
590,-0.848758,-0.813771,-0.519063,1.210273,1.267395,-0.940467,-22.596009,-14.481279,219.364369
591,-0.850892,-0.812581,-0.520245,1.213580,1.270858,-0.946262,-22.733676,-14.381320,219.417280
592,-0.852297,-0.811785,-0.521035,1.215768,1.273149,-0.950106,-22.824443,-14.314176,219.452291
593,-0.852978,-0.811396,-0.521421,1.216831,1.274262,-0.951976,-22.868431,-14.281277,219.469295
594,-0.852959,-0.811407,-0.521410,1.216802,1.274232,-0.951924,-22.867214,-14.282190,219.468825
595,-0.852286,-0.811791,-0.521029,1.215752,1.273132,-0.950077,-22.823765,-14.314681,219.452029
596,-0.851027,-0.812505,-0.520321,1.213790,1.271078,-0.946630,-22.742391,-14.374916,219.420637
597,-0.849264,-0.813490,-0.519342,1.211056,1.268215,-0.941837,-22.628651,-14.457781,219.376894
598,-0.847102,-0.814679,-0.518159,1.207718,1.264719,-0.936001,-22.489235,-14.557269,219.323484
599,-0.844657,-0.815997,-0.516846,1.203965,1.260789,-0.929460,-22.331805,-14.666907,219.263433
600,-0.842060,-0.817366,-0.515477,1.200000,1.256637,-0.922577,-22.164767,-14.780161,219.200000
601,-0.839448,-0.818713,-0.514127,1.196035,1.252485,-0.915719,-21.997001,-14.890786,219.136567
602,-0.836962,-0.819966,-0.512867,1.192282,1.248555,-0.909251,-21.837542,-14.993091,219.076516
603,-0.834741,-0.821062,-0.511761,1.188944,1.245059,-0.903518,-21.695226,-15.082100,219.023106
604,-0.832914,-0.821948,-0.510865,1.186210,1.242196,-0.898836,-21.578342,-15.153609,218.979363
605,-0.831600,-0.822577,-0.510227,1.184248,1.240142,-0.895484,-21.494284,-15.204157,218.947971
606,-0.830895,-0.822911,-0.509888,1.183198,1.239043,-0.893693,-21.449253,-15.230937,218.931175
607,-0.830875,-0.822920,-0.509878,1.183169,1.239012,-0.893643,-21.447990,-15.231685,218.930705
608,-0.831589,-0.822582,-0.510222,1.184232,1.240125,-0.895456,-21.493583,-15.204576,218.947709
609,-0.833055,-0.821881,-0.510933,1.186420,1.242416,-0.899195,-21.587322,-15.148166,218.982720
610,-0.835262,-0.820807,-0.512019,1.189727,1.245879,-0.904860,-21.728641,-15.061394,219.035631
611,-0.838172,-0.819359,-0.513477,1.194106,1.250465,-0.912392,-21.915114,-14.943665,219.105701
612,-0.841714,-0.817546,-0.515297,1.199474,1.256086,-0.921665,-22.142541,-14.794995,219.191581
613,-0.845796,-0.815387,-0.517454,1.205710,1.262617,-0.932499,-22.405113,-14.616207,219.291363
614,-0.850303,-0.812912,-0.519917,1.212665,1.269900,-0.944657,-22.695657,-14.409151,219.402645
615,-0.855104,-0.810166,-0.522639,1.220164,1.277752,-0.957852,-23.005951,-14.176893,219.522619
616,-0.860061,-0.807208,-0.525561,1.228011,1.285970,-0.971755,-23.327113,-13.923844,219.648168
617,-0.865032,-0.804109,-0.528614,1.235999,1.294335,-0.986009,-23.650015,-13.655785,219.775979
618,-0.869879,-0.800954,-0.531717,1.243916,1.302626,-1.000233,-23.965709,-13.379761,219.902657
619,-0.874476,-0.797833,-0.534784,1.251553,1.310623,-1.014044,-24.265821,-13.103827,220.024848
620,-0.878710,-0.794840,-0.537723,1.258710,1.318118,-1.027065,-24.542886,-12.836681,220.139357
621,-0.882488,-0.792069,-0.540445,1.265204,1.324918,-1.038946,-24.790589,-12.587170,220.243261
622,-0.885735,-0.789607,-0.542865,1.270876,1.330858,-1.049374,-25.003912,-12.363762,220.334013
623,-0.888399,-0.787529,-0.544909,1.275596,1.335801,-1.058086,-25.179187,-12.173992,220.409531
624,-0.890447,-0.785894,-0.546518,1.279267,1.339645,-1.064884,-25.314074,-12.023970,220.468275
625,-0.891864,-0.784744,-0.547651,1.281831,1.342330,-1.069643,-25.407494,-11.917967,220.509296
626,-0.892653,-0.784096,-0.548289,1.283267,1.343834,-1.072313,-25.459543,-11.858143,220.532275
627,-0.892833,-0.783947,-0.548435,1.283596,1.344178,-1.072924,-25.471420,-11.844414,220.537531
628,-0.892438,-0.784273,-0.548115,1.282876,1.343424,-1.071585,-25.445379,-11.874477,220.526013
629,-0.891518,-0.785026,-0.547373,1.281204,1.341673,-1.068478,-25.384699,-11.943993,220.499261
630,-0.890138,-0.786143,-0.546272,1.278710,1.339062,-1.063851,-25.293679,-12.046880,220.459357
631,-0.888375,-0.787547,-0.544890,1.275553,1.335756,-1.058007,-25.177609,-12.175726,220.408848
632,-0.886325,-0.789151,-0.543313,1.271916,1.331947,-1.051291,-25.042719,-12.322237,220.350657
633,-0.884094,-0.790860,-0.541633,1.267999,1.327845,-1.044079,-24.896065,-12.477721,220.287979
634,-0.881799,-0.792582,-0.539941,1.264011,1.323669,-1.036759,-24.745346,-12.633522,220.224168
635,-0.879562,-0.794224,-0.538328,1.260164,1.319640,-1.029720,-24.598656,-12.781405,220.162619
636,-0.877508,-0.795701,-0.536877,1.256665,1.315977,-1.023338,-24.464164,-12.913837,220.106645
637,-0.875760,-0.796937,-0.535663,1.253710,1.312882,-1.017961,-24.349771,-13.024173,220.059363
638,-0.874429,-0.797865,-0.534752,1.251474,1.310540,-1.013900,-24.262733,-13.106737,220.023581
639,-0.873612,-0.798430,-0.534197,1.250106,1.309108,-1.011421,-24.209315,-13.156825,220.001701
640,-0.873384,-0.798586,-0.534044,1.249727,1.308711,-1.010733,-24.194471,-13.170666,219.995631
641,-0.873799,-0.798300,-0.534324,1.250420,1.309437,-1.011989,-24.221583,-13.145361,220.006720
642,-0.874881,-0.797551,-0.535060,1.252232,1.311334,-1.015275,-24.292279,-13.078842,220.035709
643,-0.876625,-0.796328,-0.536261,1.255169,1.314410,-1.020613,-24.406333,-12.969879,220.082705
644,-0.878997,-0.794633,-0.537926,1.259198,1.318630,-1.027957,-24.561651,-12.818139,220.147175
645,-0.881936,-0.792480,-0.540041,1.264248,1.323918,-1.037194,-24.754368,-12.624308,220.227971
646,-0.885357,-0.789897,-0.542579,1.270210,1.330161,-1.048148,-24.979029,-12.390241,220.323363
647,-0.889154,-0.786930,-0.545498,1.276944,1.337213,-1.060580,-25.228876,-12.119138,220.431106
648,-0.893209,-0.783637,-0.548742,1.284282,1.344897,-1.074201,-25.496206,-11.815670,220.548516
649,-0.897395,-0.780091,-0.552240,1.292035,1.353016,-1.088673,-25.772794,-11.486048,220.672567
650,-0.901586,-0.776382,-0.555911,1.300000,1.361357,-1.103624,-26.050339,-11.137981,220.800000
651,-0.905664,-0.772607,-0.559657,1.307965,1.369697,-1.118659,-26.320899,-10.780496,220.927433
652,-0.909521,-0.768872,-0.563377,1.315718,1.377816,-1.133373,-26.577269,-10.423626,221.051484
653,-0.913064,-0.765285,-0.566964,1.323056,1.385501,-1.147368,-26.813279,-10.077971,221.168894
654,-0.916223,-0.761950,-0.570311,1.329790,1.392553,-1.160269,-27.023970,-9.754170,221.276637
655,-0.918943,-0.758964,-0.573318,1.335752,1.398796,-1.171736,-27.205654,-9.462323,221.372029
656,-0.921189,-0.756413,-0.575897,1.340802,1.404084,-1.181481,-27.355874,-9.211414,221.452825
657,-0.922943,-0.754362,-0.577977,1.344831,1.408304,-1.189278,-27.473279,-9.008801,221.517295
658,-0.924200,-0.752860,-0.579504,1.347768,1.411380,-1.194972,-27.557458,-8.859785,221.564291
659,-0.924966,-0.751930,-0.580451,1.349580,1.413277,-1.198490,-27.608787,-8.767315,221.593280
660,-0.925258,-0.751573,-0.580814,1.350273,1.414003,-1.199837,-27.628301,-8.731832,221.604369
661,-0.925098,-0.751768,-0.580615,1.349894,1.413605,-1.199099,-27.617628,-8.751262,221.598299
662,-0.924522,-0.752471,-0.579899,1.348526,1.412173,-1.196444,-27.578988,-8.821148,221.576419
663,-0.923570,-0.753617,-0.578734,1.346290,1.409831,-1.192105,-27.515238,-8.934925,221.540637
664,-0.922296,-0.755125,-0.577202,1.343335,1.406737,-1.186380,-27.429940,-9.084285,221.493355
665,-0.920764,-0.756902,-0.575402,1.339836,1.403073,-1.179616,-27.327424,-9.259634,221.437381
666,-0.919050,-0.758845,-0.573439,1.335989,1.399045,-1.172194,-27.212800,-9.450589,221.375832
667,-0.917240,-0.760846,-0.571422,1.332001,1.394869,-1.164518,-27.091902,-9.646475,221.312021
668,-0.915431,-0.762798,-0.569458,1.328084,1.390766,-1.156996,-26.971141,-9.836787,221.249343
669,-0.913724,-0.764599,-0.567651,1.324447,1.386958,-1.150029,-26.857273,-10.011592,221.191152
670,-0.912221,-0.766152,-0.566095,1.321290,1.383652,-1.143995,-26.757094,-10.161834,221.140643
671,-0.911020,-0.767373,-0.564874,1.318796,1.381040,-1.139236,-26.677079,-10.279544,221.100739
672,-0.910208,-0.768188,-0.564060,1.317124,1.379289,-1.136050,-26.623011,-10.357966,221.073987
673,-0.909857,-0.768539,-0.563710,1.316404,1.378535,-1.134679,-26.599627,-10.391610,221.062469
674,-0.910017,-0.768379,-0.563870,1.316733,1.378879,-1.135305,-26.610306,-10.376266,221.067725
675,-0.910716,-0.767679,-0.564568,1.318169,1.380383,-1.138041,-26.656837,-10.309008,221.090704
676,-0.911954,-0.766426,-0.565822,1.320733,1.383068,-1.142931,-26.739278,-10.188217,221.131725
677,-0.913704,-0.764620,-0.567630,1.324404,1.386913,-1.149947,-26.855926,-10.013635,221.190469
678,-0.915915,-0.762281,-0.569978,1.329124,1.391856,-1.158992,-27.003401,-9.786454,221.265987
679,-0.918512,-0.759445,-0.572833,1.334796,1.397795,-1.169896,-27.176846,-9.509423,221.356739
680,-0.921404,-0.756165,-0.576149,1.341290,1.404596,-1.182426,-27.370230,-9.186955,221.460643
681,-0.924488,-0.752512,-0.579858,1.348447,1.412090,-1.196290,-27.576743,-8.825187,221.575152
682,-0.927658,-0.748571,-0.583880,1.356084,1.420088,-1.211146,-27.789239,-8.431969,221.697343
683,-0.930808,-0.744444,-0.588118,1.364001,1.428379,-1.226614,-28.000696,-8.016732,221.824021
684,-0.933844,-0.740238,-0.592463,1.371989,1.436744,-1.242285,-28.204652,-7.590239,221.951832
685,-0.936683,-0.736071,-0.596797,1.379836,1.444961,-1.257739,-28.395556,-7.164203,222.077381
686,-0.939260,-0.732058,-0.600999,1.387335,1.452813,-1.272561,-28.569009,-6.750793,222.197355
687,-0.941531,-0.728311,-0.604948,1.394290,1.460097,-1.286355,-28.721873,-6.362069,222.308637
688,-0.943468,-0.724933,-0.608530,1.400526,1.466628,-1.298759,-28.852240,-6.009395,222.408419
689,-0.945058,-0.722014,-0.611644,1.405894,1.472248,-1.309460,-28.959285,-5.702863,222.494299
690,-0.946302,-0.719624,-0.614205,1.410273,1.476835,-1.318208,-29.043037,-5.450790,222.564369
691,-0.947210,-0.717816,-0.616150,1.413580,1.480298,-1.324824,-29.104121,-5.259308,222.617280
692,-0.947796,-0.716617,-0.617443,1.415768,1.482589,-1.329206,-29.143510,-5.132082,222.652291
693,-0.948076,-0.716035,-0.618073,1.416831,1.483702,-1.331336,-29.162344,-5.070141,222.669295
694,-0.948068,-0.716051,-0.618056,1.416802,1.483671,-1.331277,-29.161825,-5.071857,222.668825
695,-0.947792,-0.716626,-0.617434,1.415752,1.482572,-1.329174,-29.143219,-5.133035,222.652029
696,-0.947267,-0.717701,-0.616274,1.413790,1.480517,-1.325244,-29.107933,-5.247127,222.620637
697,-0.946520,-0.719197,-0.614664,1.411056,1.477654,-1.319774,-29.057665,-5.405549,222.576894
698,-0.945582,-0.721019,-0.612708,1.407718,1.474159,-1.313102,-28.994563,-5.598083,222.523484
699,-0.944495,-0.723064,-0.610522,1.403965,1.470228,-1.305611,-28.921365,-5.813348,222.463433
700,-0.943308,-0.725219,-0.608227,1.400000,1.466077,-1.297711,-28.841488,-6.039299,222.400000
701,-0.942083,-0.727367,-0.605947,1.396035,1.461925,-1.289824,-28.759008,-6.263737,222.336567
702,-0.940888,-0.729395,-0.603803,1.392282,1.457995,-1.282369,-28.678551,-6.474781,222.276516
703,-0.939796,-0.731193,-0.601909,1.388944,1.454499,-1.275749,-28.605074,-6.661285,222.223106
704,-0.938882,-0.732661,-0.600365,1.386210,1.451636,-1.270335,-28.543564,-6.813172,222.179363
705,-0.938215,-0.733713,-0.599262,1.384248,1.449581,-1.266454,-28.498687,-6.921689,222.147971
706,-0.937855,-0.734275,-0.598674,1.383198,1.448482,-1.264379,-28.474427,-6.979581,222.131175
707,-0.937845,-0.734291,-0.598657,1.383169,1.448451,-1.264320,-28.473744,-6.981202,222.130705
708,-0.938210,-0.733722,-0.599253,1.384232,1.449564,-1.266421,-28.498310,-6.922593,222.147709
709,-0.938953,-0.732549,-0.600483,1.386420,1.451856,-1.270750,-28.548327,-6.801543,222.182720
710,-0.940055,-0.730772,-0.602352,1.389727,1.455319,-1.277301,-28.622466,-6.617650,222.235631
711,-0.941473,-0.728410,-0.604843,1.394106,1.459905,-1.285990,-28.717940,-6.372391,222.305701
712,-0.943148,-0.725504,-0.607923,1.399474,1.465526,-1.296663,-28.830690,-6.069176,222.391581
713,-0.945005,-0.722114,-0.611537,1.405710,1.472056,-1.309094,-28.955704,-5.713390,222.491363
714,-0.946962,-0.718316,-0.615611,1.412665,1.479340,-1.322993,-29.087412,-5.312368,222.602645
715,-0.948936,-0.714206,-0.620054,1.420164,1.487192,-1.338020,-29.220137,-4.875289,222.722619
716,-0.950848,-0.709889,-0.624758,1.428011,1.495409,-1.353788,-29.348554,-4.412961,222.848168
717,-0.952631,-0.705481,-0.629602,1.435999,1.503774,-1.369882,-29.468094,-3.937481,222.975979
718,-0.954235,-0.701104,-0.634456,1.443916,1.512065,-1.385873,-29.575261,-3.461787,223.102657
719,-0.955625,-0.696876,-0.639185,1.451553,1.520063,-1.401331,-29.667812,-2.999124,223.224848
720,-0.956787,-0.692912,-0.643658,1.458710,1.527557,-1.415846,-29.744783,-2.562460,223.339357
721,-0.957723,-0.689316,-0.647749,1.465204,1.534358,-1.429038,-29.806366,-2.163901,223.443261
722,-0.958447,-0.686177,-0.651346,1.470876,1.540298,-1.440575,-29.853672,-1.814153,223.534013
723,-0.958984,-0.683567,-0.654356,1.475596,1.545240,-1.450186,-29.888399,-1.522062,223.609531
724,-0.959359,-0.681539,-0.656707,1.479267,1.549085,-1.457668,-29.912484,-1.294253,223.668275
725,-0.959600,-0.680124,-0.658354,1.481831,1.551770,-1.462896,-29.927779,-1.134885,223.709296
726,-0.959727,-0.679331,-0.659278,1.483267,1.553274,-1.465825,-29.935797,-1.045514,223.732275
727,-0.959755,-0.679150,-0.659490,1.483596,1.553618,-1.466495,-29.937576,-1.025061,223.737531
728,-0.959693,-0.679547,-0.659026,1.482876,1.552864,-1.465027,-29.933651,-1.069876,223.726013
729,-0.959543,-0.680470,-0.657951,1.481204,1.551113,-1.461617,-29.924153,-1.173893,223.699261
730,-0.959305,-0.681846,-0.656349,1.478710,1.548501,-1.456532,-29.908993,-1.328870,223.659357
731,-0.958979,-0.683590,-0.654328,1.475553,1.545195,-1.450099,-29.888104,-1.524710,223.608848
732,-0.958571,-0.685601,-0.652008,1.471916,1.541387,-1.442693,-29.861689,-1.749856,223.550657
733,-0.958091,-0.687769,-0.649518,1.467999,1.537285,-1.434721,-29.830434,-1.991742,223.487979
734,-0.957559,-0.689976,-0.646995,1.464011,1.533108,-1.426612,-29.795643,-2.237292,223.424168
735,-0.957006,-0.692107,-0.644571,1.460164,1.529080,-1.418797,-29.759255,-2.473414,223.362619
736,-0.956469,-0.694044,-0.642376,1.456665,1.525416,-1.411697,-29.723764,-2.687489,223.306645
737,-0.955989,-0.695681,-0.640529,1.453710,1.522322,-1.405703,-29.692012,-2.867806,223.259363
738,-0.955611,-0.696920,-0.639136,1.451474,1.519980,-1.401171,-29.666908,-3.003939,223.223581
739,-0.955373,-0.697677,-0.638286,1.450106,1.518548,-1.398400,-29.651102,-3.087039,223.201701
740,-0.955306,-0.697887,-0.638050,1.449727,1.518150,-1.397632,-29.646657,-3.110072,223.195631
741,-0.955428,-0.697503,-0.638481,1.450420,1.518876,-1.399036,-29.654759,-3.067985,223.206720
742,-0.955741,-0.696500,-0.639608,1.452232,1.520774,-1.402707,-29.675520,-2.957828,223.235709
743,-0.956229,-0.694873,-0.641440,1.455169,1.523849,-1.408661,-29.707890,-2.778848,223.282705
744,-0.956861,-0.692641,-0.643964,1.459198,1.528069,-1.416838,-29.749691,-2.532542,223.347175
745,-0.957592,-0.689845,-0.647145,1.464248,1.533357,-1.427095,-29.797800,-2.222679,223.427971
746,-0.958367,-0.686545,-0.650923,1.470210,1.539601,-1.439221,-29.848435,-1.855269,223.523363
747,-0.959126,-0.682822,-0.655218,1.476944,1.546652,-1.452933,-29.897543,-1.438455,223.631106
748,-0.959813,-0.678772,-0.659932,1.484282,1.554337,-1.467896,-29.941226,-0.982308,223.748516
749,-0.960380,-0.674504,-0.664948,1.492035,1.562456,-1.483724,-29.976168,-0.498525,223.872567
